Total Medical Expenses,Medical Multiplier,Income Lost,Income Multiplier,Value of Injury Claim
10205,4.36,23890.423800000004,1.67,132171.655346
9664,3.81,31528.009079999996,1.69,153158.19350519998
23901,2.22,12369.951000000001,2.26,105756.21126000001
21991,4.9,31368.163400000005,2.0,233228.5536
22269,3.7,31351.0398,2.72,230372.207856
2940,4.15,25149.655700000003,2.42,123362.47819400001
15118,1.54,6080.412799999999,2.89,53014.93859199999
29035,4.18,28700.532079999997,1.78,229854.3112624
22499,3.06,19432.50552,2.19,150269.1381288
24177,3.48,18646.70652,2.62,170283.7441224
16143,2.3,6498.645399999999,2.85,68647.33019
24516,4.1,23931.175199999998,2.25,202223.09459999998
29374,4.88,29040.206560000002,2.64,278091.6784384
7014,2.0,11456.964,2.31,63407.51484
23241,4.94,26742.956760000005,2.95,247188.17596200004
3349,3.08,15402.541,1.68,66996.27088
8083,3.29,21609.450380000002,2.31,119729.80113780001
11325,1.78,11162.56512,1.68,61236.7396416
2017,2.47,15834.792090000003,2.52,76555.25024680002
27338,2.95,23513.19035,2.58,188337.51180300003
14870,4.84,27598.10108,2.52,196714.21688159998
12498,4.87,22780.793469999997,2.59,165429.1020273
16327,4.87,30427.86714,2.27,209439.4826878
8537,2.1,16170.184800000003,2.82,95867.990736
8779,2.18,13795.872760000002,2.07,75287.42213320002
25305,2.59,18700.965500000002,2.64,152312.42992000002
15142,4.24,27076.296560000003,2.15,176568.710724
28513,4.68,36682.804079999994,2.1,283840.33672799997
12414,2.17,16718.61961,2.32,99162.81671520001
2151,3.14,21485.88018,1.69,86037.0378642
18190,2.84,7723.891199999999,2.11,83404.79283199999
1695,2.34,21040.135739999998,2.05,89178.849747
29836,2.81,17066.254,1.53,144083.03662
20412,3.77,25185.77529,1.75,171399.8973375
5516,2.63,13560.148500000001,1.93,67798.463605
27387,3.78,15014.4624,1.83,161028.25099200002
5618,2.24,14258.155520000002,1.82,67050.4740864
16370,2.34,19458.31212,2.07,117501.1303284
5495,1.91,9172.31087,1.51,42690.2611537
23093,1.57,11226.93969,1.59,76560.7234871
14086,4.61,28527.426820000004,1.78,172770.13337960004
18422,4.95,43907.782049999994,2.92,307215.187686
19113,2.99,10509.939700000003,2.41,103496.70407700002
5718,3.49,33606.20465000001,2.32,165134.62408800004
17019,3.89,22995.326549999998,1.63,149676.9453765
29145,1.83,19423.13139,1.81,127337.48059589998
27854,4.84,32870.81644,2.3,276157.87069199997
11286,4.72,24507.97224,2.67,167722.1503608
29616,2.24,19833.578240000003,2.78,161144.3439872
26274,3.9,26318.2335,2.41,218532.009735
21123,3.84,22693.85472,2.27,178015.0796544
12609,1.5,10367.047499999999,2.99,70645.067025
25683,3.79,15031.52279,1.51,150099.2149929
18620,4.06,24943.868599999998,1.74,168887.268564
7709,3.97,9824.03099,2.34,73241.0244966
21608,3.25,24492.41925,2.12,171134.76731
21695,1.66,10201.1233,2.35,80388.58635499999
18391,2.61,19922.605020000003,2.57,139046.81494140002
24877,3.43,29601.754070000003,2.69,224160.3365883
6053,3.74,32707.84836,1.66,142348.9449976
7957,3.57,21355.39371,2.31,120448.2368901
3176,4.75,39468.12525,1.72,161907.42592999997
26492,2.51,14466.22185,2.96,138247.380376
25603,2.28,9348.599639999999,1.59,91936.3127076
9979,3.9,19397.979900000002,2.35,123299.312565
15258,3.69,18085.17339,1.81,125206.5306159
27556,3.61,18960.97989,2.32,181388.5931248
18344,1.94,16311.39778,2.24,104747.6865872
21419,4.21,12268.07051,2.58,146361.7529358
16299,2.63,21192.926610000002,2.22,132300.5202942
17860,4.14,9372.40938,2.19,113210.79530219999
9884,1.87,4982.65053,1.91,37965.2435723
19502,2.78,24796.863299999997,2.87,174976.28427099998
1563,4.71,25168.172309999998,2.51,120870.18711809997
28742,2.13,11886.30951,1.98,108527.9718498
20304,2.2,13967.428200000002,1.96,99979.81567200001
3878,4.55,26096.989099999995,1.96,120988.97683599999
20094,4.53,35515.43103,2.71,258303.5001513
3300,1.67,6162.679089999999,2.2,31394.252177999995
10520,4.6,25335.9168,2.21,155056.209728
28289,4.81,22738.06769,2.21,231797.3549749
24705,2.45,19461.15605,2.4,146156.33662000002
24277,2.99,21857.073420000004,2.92,180125.03122640002
23890,2.13,14774.4255,1.61,104221.376055
19715,3.94,21031.94458,2.05,162856.475549
11493,4.96,38778.44064,2.03,213282.3957792
1355,1.58,12910.44386,1.74,50425.9600364
18461,2.59,25021.832010000002,1.62,138393.02187620001
26483,2.11,17208.1261,1.56,117140.058916
23043,3.05,21955.598850000002,2.21,162714.2211585
21486,3.81,23137.05177,1.54,163766.82326580002
2832,2.83,22511.2916,2.25,103687.5493
26833,2.41,13349.75638,2.06,118867.5409028
19010,1.84,20587.89984,1.61,109300.7184224
1256,1.95,11182.304250000001,1.64,43152.78747
25492,4.46,16382.115199999998,1.6,172669.93472
8324,4.65,38041.0362,2.23,199620.18312600002
3584,4.61,32883.27291,2.64,169100.62630240002
23348,1.52,5317.112,2.18,57714.48816
22933,2.36,13659.028639999999,2.09,109987.30713759999
7406,4.76,33377.01052,1.57,154408.4875564
1662,2.64,13187.04288,2.82,67949.2266816
18849,2.71,13549.799460000002,1.52,98776.08409920002
28827,1.86,15212.08254,2.51,122224.7122554
14459,3.7,30227.246199999998,2.01,174709.557262
6822,2.05,8461.93875,2.59,52825.39886249999
17329,1.65,8953.340549999999,1.57,60556.2757635
13249,1.64,8493.59608,2.11,56637.0398888
26694,2.05,14345.13535,2.48,118988.906368
2841,3.48,16405.71876,1.85,73048.69722599999
21924,3.15,26186.2272,1.57,162545.43110400002
2851,3.38,22801.97348,2.99,123418.22766520001
29109,2.85,17140.27335,2.54,160777.49100900002
23103,2.85,24071.296650000004,2.84,182348.62578600002
25683,4.05,36377.39565,1.74,240067.60973099997
21687,2.24,7803.895680000001,1.63,76907.02131840002
11634,2.99,23889.083400000007,2.91,152081.05949400004
7329,4.66,13756.79998,1.52,82577.07592959999
12210,3.93,32421.77688,2.2,184156.762896
16441,3.75,20005.5225,2.25,146677.22062500002
16983,3.92,20249.222560000002,2.63,160327.26045280002
28558,3.55,33916.21365,2.34,248577.26724099996
23830,4.82,20894.868700000003,1.61,190291.07600700003
28188,3.97,31564.03683,2.2,244475.314686
28858,3.83,11916.3556,2.24,161051.48774399998
19897,3.74,29897.22714,2.08,196395.4667312
5054,3.94,15162.07348,2.35,85867.77963799999
1806,1.68,7006.127519999999,2.57,35052.082766399995
29107,3.6,19091.4228,2.17,184396.433076
19726,4.42,16366.300860000001,2.3,157564.013698
25725,1.54,10368.23942,2.26,83785.1999292
21702,3.47,40023.59072,2.66,261815.87275520002
9806,3.36,28507.980479999995,1.55,134151.490704
5679,4.4,7241.075600000002,1.56,50765.829136000015
9992,4.48,17853.024,2.47,124567.17728
28146,4.24,15338.293280000002,2.53,188821.5085584
5052,2.78,20725.347579999998,1.71,90935.59952179999
6084,3.11,17612.9874,2.05,90253.83897000001
7726,4.3,31823.3798,2.18,166243.527564
13848,4.9,35634.123,2.09,213598.76307
19804,4.85,16735.3615,2.84,177048.54966
15991,1.88,19643.39996,2.95,127297.90980200001
21125,4.99,21153.069079999997,2.11,192352.8639188
3763,1.91,10946.93007,2.26,53821.2520982
11612,1.69,10702.95083,2.95,72603.8866085
1609,4.86,23531.750640000002,1.87,98887.61497680002
26738,2.07,9407.011499999999,1.85,91564.654275
5154,3.4,17277.351599999998,2.14,89051.835624
12714,1.89,7446.19932,1.83,52548.4033956
19984,4.38,22190.58234,2.93,196929.49093620002
1228,4.02,23020.38528,2.8,115434.40934399999
26034,3.75,25285.27875,1.59,188401.6507125
9594,2.78,23887.76716,2.08,124133.41001280001
12826,2.21,16363.014589999999,2.06,94779.29923539999
15350,4.5,39655.791,1.68,215008.31088
13178,2.09,10330.63383,2.91,78265.4321053
14700,2.89,25742.151910000004,1.89,142619.9709299
21239,2.94,20653.78518,2.43,153938.92834739998
27429,4.6,40471.3244,1.89,283606.851916
28818,2.51,13130.0108,1.59,119469.918772
8044,2.54,10521.09656,1.96,62095.302377600005
2170,2.74,9516.617320000001,1.66,40776.6193912
14118,1.79,9436.42892,2.99,72359.00031080001
6408,4.59,21966.041699999998,1.74,111565.71595799999
11936,2.83,14481.741090000003,2.81,103436.05464290002
2439,2.98,10425.270739999998,2.38,52930.90584119999
17549,4.77,31141.178729999996,1.89,204847.91525969998
14052,3.0,19690.914,2.28,126433.11192
4666,1.53,8447.72517,2.27,43210.7664759
22462,2.22,23532.999000000003,2.3,151057.5357
3034,2.37,16467.49944,2.59,82776.4024296
25497,3.66,24390.437639999996,2.93,213563.87756519997
19671,2.62,14830.093420000001,1.93,109820.2871406
25081,3.95,29022.644750000003,2.59,232283.88940250003
25922,1.63,16274.099299999998,2.5,115486.30685
16702,3.54,23898.101039999998,2.26,160930.99043039998
19778,2.99,28445.672970000003,1.9,170074.344583
22309,3.83,24021.55318,1.95,180328.605061
19009,3.01,14065.04071,2.91,126276.43988610001
26739,2.84,24495.141999999996,1.91,171714.76521999997
24180,1.9,13175.9946,2.23,101676.45715799999
6472,3.31,21449.75328,2.38,115372.2393664
18058,2.23,13484.75648,2.85,105670.40892799999
19317,4.25,24075.756999999998,2.69,195012.55033
6083,3.87,21465.957329999997,1.79,104897.1882807
21403,3.32,15932.404439999998,2.15,137177.43842599998
28745,3.5,21786.204999999998,1.55,177948.52775
7142,2.93,10557.10937,1.8,61043.075606
16284,3.5,24568.621,2.41,165341.61861
19734,4.72,32333.316879999995,2.7,245111.069336
6346,4.42,23537.516600000003,2.82,141500.150012
15773,1.93,17943.181050000003,1.73,97369.95531650001
3361,3.53,21193.195139999996,1.9,94517.79104599998
13352,4.9,21811.967800000002,2.39,161179.33864200002
29988,3.5,23516.265499999998,1.83,195025.29686499998
13596,2.71,19717.943740000002,2.49,125378.7273926
15421,4.31,26976.091739999996,1.79,168703.8976946
1472,2.78,10182.470019999997,2.28,47673.13168559999
24451,4.39,34081.65963999999,1.68,232760.39747519995
22922,3.8,29078.131999999998,2.28,211558.00495999996
8886,4.44,35402.02032,1.68,169733.27477760002
2053,3.45,6851.3481,2.05,34830.809805
26753,3.91,31045.63851,2.35,239652.7575185
25139,4.66,24268.371300000003,2.16,218104.16460800002
26943,3.06,9354.50874,1.95,119395.88952299999
6280,4.76,30151.74876,2.46,164369.59946959998
25495,4.45,19463.20085,2.94,209600.962199
3999,4.12,30846.448240000005,1.55,125980.77125200002
1435,4.33,11714.87995,1.97,52721.6234015
6728,4.06,24777.335519999997,1.59,116266.31451679999
23353,4.39,41199.842699999994,1.8,259079.07225999996
24239,4.52,17912.5566,2.48,189808.53356799998
16683,4.62,50038.268280000004,2.43,298744.98848040006
5146,4.51,27894.769429999997,1.77,128371.74075109998
23427,4.59,44011.026809999996,2.84,320543.29976039997
2740,4.72,19782.001439999996,2.77,107292.94686879998
3606,3.66,18954.33114,1.74,84087.15846359999
25074,2.67,22245.980760000002,2.25,161492.99823000003
1000,4.14,34181.65332,2.31,151462.92580919998
7439,2.54,22702.42094,2.4,118785.71213599999
1839,3.06,12228.21594,2.88,65301.03378720001
4906,2.38,17515.18636,1.8,78233.988168
3679,3.5,19624.863999999998,2.4,99225.90159999998
12242,1.84,7551.498,1.52,49106.55296
26419,4.5,32758.7625,2.03,250903.31287499997
21264,3.81,26698.30068,2.75,207832.76823000002
17187,4.01,20106.408669999997,2.73,164023.18300909997
4347,3.5,27955.640999999996,2.2,132628.1922
27149,1.9,14993.2876,2.98,126249.67224799999
28263,4.17,28120.04889,1.65,220494.88844849996
10664,1.69,11225.63065,2.41,67527.1911665
12718,2.04,14434.238280000003,1.7,79351.40163600001
10993,3.38,21490.229279999996,2.45,132787.860296
17757,4.88,16519.78576,1.96,152072.51160959998
27564,3.51,19013.68755,2.38,180029.591469
11522,3.71,27839.98469,2.76,175264.9471244
12953,4.24,34565.15840000001,2.85,222561.73824000004
10977,4.78,32578.69228,2.02,183436.40296560002
26929,2.3,10276.1125,1.87,101705.25537500001
23051,4.42,39793.10088,1.77,251905.41031759998
17364,4.08,29307.133680000006,2.34,198038.08017120004
6831,4.81,40847.3377,2.1,200331.19457
12848,2.14,4525.71694,2.93,49806.5045142
24006,3.9,22260.6657,2.71,198471.135447
15110,4.68,31546.625760000003,1.9,193746.640464
5784,3.45,29955.05625,2.75,162241.3171875
22495,2.77,17119.117990000002,2.31,136094.54853690002
11652,3.94,21813.27022,2.15,136433.951413
23234,3.23,26249.35405,2.83,201830.2000615
2164,4.46,29190.23616,2.52,141591.3074432
14183,1.99,21897.189870000002,2.43,125228.7211241
22139,1.51,5062.235739999999,2.14,54387.545963599994
1220,4.7,40587.63020000001,2.09,171737.40751800002
29922,3.98,20344.808780000003,2.73,215320.50552940002
15000,1.8,15649.4736,2.64,99613.557504
25107,4.68,32355.886679999996,2.08,249512.77765439998
16882,1.67,13141.712629999998,2.84,91798.82912919999
21011,4.84,22109.63788,2.79,207598.40544519998
17908,2.34,20547.00648,1.7,117928.64397599999
18161,3.24,19044.82368,2.89,151970.82779520002
6578,1.97,21701.05311,2.12,102366.9988132
6585,4.43,31137.008099999995,2.13,157767.39345299997
14225,4.17,21689.24169,2.1,148244.140929
4983,4.5,48323.5155,2.83,255826.07986500004
19807,3.57,27266.95314,1.89,176779.4377146
5697,2.72,21002.11824,1.63,91733.5292112
2033,3.7,30076.3972,2.31,137151.371932
19547,4.68,18282.38256,2.33,170642.6764848
15218,3.74,16703.61418,2.79,136925.6319222
6968,4.78,34824.317160000006,2.24,180962.14475840004
10932,2.9,20798.495499999997,2.63,127999.83416499998
16623,3.19,12839.756379999999,2.82,114914.9957516
17929,4.37,24260.12929,2.85,196011.3570565
5429,3.99,21190.18776,1.84,103032.0309984
12741,4.91,34924.47157,2.76,228798.7946732
23255,2.44,18993.56512,1.99,132526.5248288
19270,2.12,8670.61556,1.9,74667.800684
5920,2.29,11994.47956,2.65,69331.129954
6344,4.4,29990.972000000005,2.39,159573.96708000003
22714,4.16,23954.636160000002,2.21,195339.2582336
5564,1.99,17052.07916,2.47,87295.15384520001
12585,4.53,31650.521099999998,2.1,186777.18651
4942,4.69,35742.52283000001,2.83,195814.36526890006
6103,1.65,4386.859949999999,2.49,29766.9511755
1015,2.65,16851.482500000002,2.44,77510.33230000001
28588,4.3,27661.7495,1.86,229702.75307
5068,2.08,6532.516640000001,2.28,38500.6112192
4982,3.8,33276.144,2.48,168008.72512
20991,4.96,43995.165279999994,1.66,265137.6649248
1113,4.59,40215.57876,2.92,202969.3174992
25648,1.56,12032.85096,1.7,84532.428552
7940,3.27,30018.044100000003,2.04,147236.698164
1464,4.02,33829.96026,2.54,159473.2995804
7090,1.68,11081.192639999997,1.9,55127.851295999986
20601,3.35,23612.806650000002,2.6,177632.26059000002
18488,4.64,44541.9352,2.42,282659.673584
13918,4.89,35308.81224,1.97,208235.0045928
15903,4.48,22257.379200000003,2.4,169177.90848
11271,2.59,11810.26532,2.05,77023.464546
20323,4.55,45567.65395,2.92,316662.50743399997
16515,1.84,10446.11056,2.89,81469.0806384
28999,2.04,14924.452320000002,1.88,117064.83500160002
25566,4.43,39083.47121999999,2.94,306329.72782679996
8826,4.12,27812.781000000003,2.89,172367.61909000002
7093,2.33,22900.612370000003,2.22,113167.27420140001
13768,4.79,20670.842640000003,2.97,168682.80792080003
21540,3.99,36235.13712000001,2.36,243929.79784320004
27563,4.39,27539.80895,1.54,218492.49368299998
7471,3.77,9477.76115,1.61,62380.387751500006
24817,3.91,17528.0999,2.55,176787.324545
6932,4.46,36384.0556,2.16,182274.391296
13024,2.61,4952.8926,1.71,52367.871545999995
3984,1.96,11934.13816,2.82,65331.1859312
26436,3.41,20375.40813,1.53,162071.9506989
17418,1.88,13991.426239999999,1.91,87452.3165984
24182,2.53,15859.39102,2.88,138574.28817759998
3420,3.61,31262.95739,1.78,130520.1789342
21233,4.94,43086.951700000005,2.2,285856.21714
23217,4.5,41201.4015,2.86,304715.31129
20175,3.74,19839.77248,2.52,165130.2716096
10940,3.25,28653.1115,2.83,173949.528545
5796,4.16,23726.65984,2.96,141795.5928064
21514,4.91,49863.38225,1.75,292621.4234375
7953,3.59,29821.54483,2.89,174378.6242187
5603,4.82,31262.799560000003,2.55,169252.19799800002
12207,3.89,18245.63655,1.67,114446.71613849999
25727,4.72,25332.740319999997,2.98,247588.4867936
19614,2.95,21444.52645,2.15,146856.0847675
22122,4.45,25004.8437,2.75,217215.90757500002
4987,4.83,15817.506179999998,1.57,80555.70706259999
21465,3.22,15301.179180000001,1.79,127108.7690922
27174,3.24,11539.807560000001,2.07,135010.77676920002
2773,2.1,9718.298100000002,2.43,48875.36058300001
29875,2.5,10094.145,2.19,116981.96755
24900,2.67,28469.34759,2.41,192032.82287190002
17518,3.06,11068.44534,1.82,95886.5411988
27137,3.39,20286.19392,2.39,181050.82130880002
9387,2.91,19760.547060000004,2.72,120585.95212320003
28181,4.34,23911.09112,1.94,216515.23901279998
29719,4.01,34330.4521,2.08,259241.43456799997
6867,3.52,37309.13823999999,2.07,176020.03263679997
15230,4.12,30570.72548,2.08,187476.1599584
15069,4.96,20766.16096,2.63,170889.5652448
15687,4.51,21850.62979,2.04,159024.9143516
25459,4.64,30312.252319999996,2.17,244531.8521744
7129,3.0,22754.283,2.11,114907.10313
16044,2.85,16659.57525,2.85,126524.33996250002
2784,1.97,16424.54207,1.84,68554.72154880001
7776,4.28,20511.33504,2.11,117582.86701440002
21614,3.4,19625.3474,2.37,159250.368138
9385,4.24,39963.908,1.51,180065.71708000003
18322,2.91,20523.10092,1.77,130689.1104684
5438,4.15,22676.347,1.71,106696.94737000001
6330,4.6,20117.3134,1.72,103954.405848
8634,2.48,11851.42648,2.67,76758.4816616
15554,3.75,17587.387499999997,2.9,144505.69874999998
10062,2.7,9701.151300000001,2.1,66942.12033
13356,2.74,10390.014240000002,1.71,75142.39283040001
1710,2.25,6440.550749999999,2.45,32507.9508375
12749,3.96,23954.87556,2.78,164990.3451768
20547,4.78,23106.252320000003,1.57,180703.9807824
5879,4.11,22249.39869,1.87,110267.8629303
22490,4.08,8945.518320000001,1.74,125215.4385168
1798,3.65,22216.5499,2.1,97650.55459000001
16162,2.0,4593.098000000001,1.69,49272.53162
14407,4.88,36590.15704,1.65,203860.233196
10569,2.62,16655.41336,2.82,107969.8723952
17662,3.43,13115.266990000002,1.94,112254.81194060002
20262,3.2,19593.0688,1.56,134589.724928
15092,3.71,18379.547759999998,2.24,133920.6025024
27619,4.9,28793.9337,1.55,237551.56463500002
12564,2.51,20267.26859,2.94,131655.9468346
2468,2.09,18934.010150000002,2.01,81083.50070150002
20109,1.7,3544.0274,2.08,48644.931791999996
7462,1.77,9399.91599,1.86,49491.4157214
2296,1.5,8267.8755,2.62,41641.58481
17565,2.19,13631.61996,2.02,93266.46223919999
8893,4.84,23290.80116,1.85,132711.704466
16485,1.99,21793.532760000002,2.72,135670.6246272
19302,1.57,4225.26093,2.5,49317.814185
4310,1.72,9076.72552,2.49,48167.6975848
10696,4.69,27400.6215,2.03,160588.74464500003
18262,4.76,22313.223519999996,2.42,185551.56795839997
19765,2.15,10927.9985,1.86,84676.82421
14684,2.98,20149.5382,2.12,126774.417384
25203,4.36,35210.291800000006,1.51,233473.20421800003
22076,3.79,14566.940799999998,2.11,143538.166688
13613,1.61,13026.96241,2.67,82752.8444547
23298,2.18,12648.663020000002,1.79,98728.07284580001
12084,3.55,22272.497649999998,2.74,148469.83886099997
14544,4.06,34475.23422,1.71,186951.75895619998
11140,2.36,12530.696119999999,1.97,76037.2635964
15596,4.75,37147.84525,1.95,220814.9887375
28227,3.35,16608.5831,2.91,176108.593021
7157,2.3,16131.415699999998,1.97,80502.82032899998
27012,2.02,4469.7247,2.39,74186.331433
26398,1.83,6421.5432,2.91,79838.117112
